dear,36,1
dear,41,1
dear,42,1
days,12,1
days,16,1
days,17,1
days,26,1
days,48,1
almost,6,1
almost,42,1
words,6,1
words,10,1
words,23,1
words,26,1
words,36,1
words,42,1
nor,11,1
nor,20,1
nor,42,1
nor,44,1
nor,45,1
nor,49,1
name,12,1
name,26,1
name,37,1
name,39,1
name,42,1
name,46,1
name,49,1
perhaps,26,1
among,1,1
among,6,1
among,11,1
among,38,1
among,45,1
replied,1,1
replied,26,1
replied,31,1
replied,35,1
replied,39,1
replied,41,1
replied,45,1
voice,6,1
voice,10,1
voice,23,1
voice,25,1
voice,26,1
voice,29,1
voice,31,1
voice,36,1
voice,42,1
voice,46,1
girl,3,1
girl,8,1
girl,13,1
girl,14,1
girl,16,1
girl,21,1
girl,23,1
girl,26,1
girl,42,1
anything,6,1
anything,12,1
anything,42,1
anything,45,1
anything,49,1
want,12,1
want,15,1
want,22,1
want,26,1
want,42,1
end,10,1
end,16,1
end,19,1
end,38,1
end,42,1
until,12,1
until,26,1
until,38,1
until,42,1
round,0,1
round,12,1
round,16,1
round,35,1
round,47,1
looking,8,1
looking,14,1
looking,18,1
looking,27,1
looking,31,1
looking,38,1
looking,45,1
cried,7,1
cried,16,1
cried,23,1
cried,25,1
cried,26,1
cried,31,1
cried,35,1
cried,36,1
cried,42,1
cried,48,1
four,7,1
four,13,1
four,16,1
four,17,1
four,26,1
four,38,1
four,45,1
does,5,1
does,12,1
does,22,1
does,33,1
does,34,1
does,43,1
hundred,1,1
hundred,7,1
hundred,9,1
hundred,16,1
hundred,19,1
hundred,26,1
hundred,28,1
hundred,38,1
hundred,39,1
next,6,1
next,8,1
next,10,1
next,16,1
next,17,1
next,26,1
till,11,1
till,12,1
till,17,1
till,26,1
till,36,1
till,37,1
till,38,1
till,42,1
till,46,1
brought,17,1
brought,26,1
small,11,1
small,13,1
small,35,1
small,43,1
i'm,8,1
i'm,15,1
i'm,16,1
i'm,22,1
i'm,24,1
i'm,26,1
i'm,27,1
i'm,31,1
i'm,34,1
i'm,41,1
i'm,49,1
together,12,1
together,17,1
together,25,1
together,38,1
together,42,1
indeed,6,1
indeed,41,1
since,11,1
since,12,1
